台灣頻道,#genre#
HTB北海道,https://z02.ubtvfans.com/live/rx6/39/aaac3c4278877be6bd54b4696ca6c025/index.m3u8
日テレG+,https://z02.ubtvfans.com/live/rx3/2298/c4872eba41f8f5aaacfbe9d8ca114928/index.m3u8
GAORA SPORTS,https://z02.ubtvfans.com/live/rx3/296/512fa36ef918329bbdb423c343644e53/index.m3u8
TBS,https://z02.ubtvfans.com/live/rx3/124/c31d8de5e577e9c17669de1369c9fb23/index.m3u8
TBS,https://z02.ubtvfans.com/live/rx3/2201/19eeae5fd67236d3dd33f412e4239b13/index.m3u8
アニマックス,https://z02.ubtvfans.com/live/rx3/139/e1e2dd4794c476b32a58e098e9d90a8f/index.m3u8
グリーンチャンネル,https://z02.ubtvfans.com/live/rx3/140/6f96eda95f39357fecc7363862530c17/index.m3u8
キッズステーション,https://z02.ubtvfans.com/live/rx3/289/844940cafcdef4a25f405e5d9d21affa/index.m3u8
静岡ニュース,https://z02.ubtvfans.com/live/rx6/297/bc2eac68191913bd6fee8748ae186df4/index.m3u8
カートゥーンネットワーク,https://z02.ubtvfans.com/live/rx3/1296/939a1d6e2abd4fb4876c00e682f6da34/index.m3u8
MUSIC ON! TV,https://z02.ubtvfans.com/live/rx3/288/16de7b19a7c8e6410904744724024f31/index.m3u8
BS日本映画専門Ch,https://z02.ubtvfans.com/live/rx3/2219/fc38a527b1486a7ad7ffda08fa9eb401/index.m3u8
Disney チャンネル,https://z02.ubtvfans.com/live/rx3/290/87ba9a05c08b10b414e551600fac22e8/index.m3u8
衛星劇場,https://z02.ubtvfans.com/live/rx3/2345/35579bf9a6e28c16c606bda562bd77dd/index.m3u8
日テレG＋,https://z02.ubtvfans.com/live/rx3/2434/3cc1a8075697dce56630f6cea53d2674/index.m3u8
兵庫県の最新,https://z02.ubtvfans.com/live/rx6/1142/eb0ac00063ec44ee66912bffe57afc32/index.m3u8
한국,#genre#
KBS드라마1,https://z02.ubtvfans.com/live/rx3/2348/a94fdbc2122e280faea173cf161ea96f/index.m3u8
MBC드라마넷,https://z02.ubtvfans.com/live/rx3/2349/821ef5f05ed85ce69a10cac68030f84d/index.m3u8
I.NET,https://z02.ubtvfans.com/live/rx3/2351/1c624ea0f0cf3e9c779763fd14f66fc7/index.m3u8
SkySports,https://z02.ubtvfans.com/live/rx3/2352/1a6ae4e7b96137c0a9d2e24751b8df82/index.m3u8
KBSN Sports,https://z02.ubtvfans.com/live/rx3/2353/80b526df9819b4212d76597de20d848b/index.m3u8
SBS Sports,https://z02.ubtvfans.com/live/rx3/2354/e3d3a73ed3662ed3a2d1f9c1a6a90c1d/index.m3u8
FTV,https://z02.ubtvfans.com/live/rx3/2355/e04ac6129990f0fcf1f44e10da8ee8bf/index.m3u8
바둑TV,https://z02.ubtvfans.com/live/rx3/2356/a85971d3cb4d1f6a6317a1e7bd33ecf0/index.m3u8
OCN Thrills,https://z02.ubtvfans.com/live/rx3/2357/7746abe99ec9607e1045cead241cb5fa/index.m3u8
OBS,https://z02.ubtvfans.com/live/rx3/2358/c51a4fe9976b19667de35cb8d1d9bda7/index.m3u8
Discovery,https://z02.ubtvfans.com/live/rx3/2359/896bce99d0ff9c2d25c71a7d7c273f17/index.m3u8
투니버스Tooniverse 39,https://z02.ubtvfans.com/live/rx3/2360/9913ea6918fbbf82416c0636480786c7/index.m3u8
연변위성,https://z02.ubtvfans.com/live/rx3/2361/5665344150bf97bfd304eec63d0aa32f/index.m3u8
TVN,https://z02.ubtvfans.com/live/rx3/295/69339d95ec4c60ee9104c17f1c28f601/index.m3u8
연합뉴스TV,https://z02.ubtvfans.com/live/rx6/1039/2714b983e85b8a7b9c9d6ca22eb53d10/index.m3u8
KBS KOREA,https://z02.ubtvfans.com/live/rx6/1040/04bac537c49226020c5c3b012df598e0/index.m3u8
YTN2,https://z02.ubtvfans.com/live/rx6/1058/ddc9141553f3266e4d0b83392cb3bfe9/index.m3u8
YTN,https://z02.ubtvfans.com/live/rx6/1061/2fbe3acc9431c69b0dc50bb4b64dd839/index.m3u8
KBS1,https://z02.ubtvfans.com/live/rx3/2752/f2bb8421fd5571bb38f593b7030a6007/index.m3u8
KBS2,https://z02.ubtvfans.com/live/rx3/2753/28ef916e7fd01ac24acd02acc30fec73/index.m3u8
MBC,https://z02.ubtvfans.com/live/rx3/251/9d98c1524f7e75f7ffbe131799081245/index.m3u8
SBS,https://z02.ubtvfans.com/live/rx3/252/08cce0d4081c3ca1e2d618f484f35bd2/index.m3u8
MBN,https://z02.ubtvfans.com/live/rx3/257/20a0912bde9c2d314d1b8fdaef3b7ce1/index.m3u8
Channel A,https://z02.ubtvfans.com/live/rx3/258/2e4cf18043b3382168a6eb3c9391f7f3/index.m3u8
MBC스포츠,https://z02.ubtvfans.com/live/rx3/265/91d11563cd1b69812541425abc373ea9/index.m3u8
JTBC골프,https://z02.ubtvfans.com/live/rx3/268/f1138b0ec6166164316a6f5156bfc6b9/index.m3u8
JTBC,https://z02.ubtvfans.com/live/rx3/253/fbeb76d5f12b6b9ef42dea2e92c64eae/index.m3u8
OCN,https://z02.ubtvfans.com/live/rx3/488/d2ba6b51c64d912d078c4f3944a3487a/index.m3u8
iNet,https://z02.ubtvfans.com/live/rx3/490/2c41f0e5dbc0ffee04ded79b4f4d1791/index.m3u8
CTS,https://z02.ubtvfans.com/live/rx3/491/cb78b269c975c53d2ad3fa8b562c16fe/index.m3u8
Spotv,https://z02.ubtvfans.com/live/rx3/266/8ae8a498bd520e74e5bbf3f8bfe8d284/index.m3u8
Spotv2,https://z02.ubtvfans.com/live/rx3/267/3c043641f93dff1d2d11ad8e8b613056/index.m3u8
THE K-POP,https://z02.ubtvfans.com/live/rx6/493/aeabec346de2eed4fbef1117fbe13144/index.m3u8
SBS골프,https://z02.ubtvfans.com/live/rx3/486/a707ed3db7566869b974ee500d4c4d53/index.m3u8
한국경제,https://z02.ubtvfans.com/live/rx6/1064/629c5a78f139d3bd2841c4f408a90b75/index.m3u8
매일경제TV,https://z02.ubtvfans.com/live/rx6/1065/c3b2e0104bfb7c0fc528886fda4e16cf/index.m3u8
YTN dmb,https://z02.ubtvfans.com/live/rx6/492/be412f815f3ca6068395c81fb6b43247/index.m3u8
YTN 사이언스,https://z02.ubtvfans.com/live/rx6/1605/db58b43115a902001182226239df8083/index.m3u8
Arirang TV,https://z02.ubtvfans.com/live/rx6/256/68e7a04a2763159ce88c8df1572e34ae/index.m3u8
OCNMOVIES,https://z02.ubtvfans.com/live/rx3/1020/32f8393da4ff58fbee7f4e2020cee01e/index.m3u8
TV CHOSUN,https://z02.ubtvfans.com/live/rx3/2333/34ddb3b3bea0b2a68aa45cc072fa294d/index.m3u8
SBS Sports,https://z02.ubtvfans.com/live/rx3/487/8cb994733ee12ff966d5c29941668a61/index.m3u8
Mnet,https://z02.ubtvfans.com/live/rx3/1136/9688742df1202d78ef22de086e123901/index.m3u8
MBCevery1,https://z02.ubtvfans.com/live/rx3/476/da5a50a94220fbb94511a5d782026b96/index.m3u8
Tconvers,https://z02.ubtvfans.com/live/rx3/1134/bfb44c6b9c9c05921017c608b4bfe38b/index.m3u8
채널A,https://z02.ubtvfans.com/live/rx3/1092/c2fefcac48069f08566e7dfbd1b356a2/index.m3u8
KBC,https://z02.ubtvfans.com/live/rx6/1307/f6fb46fa23ac8cc538d4ebee5bcd6073/index.m3u8
MTN,https://z02.ubtvfans.com/live/rx6/1504/2c435b4b686e9099235d29ffe2009afd/index.m3u8
토마토TV,https://z02.ubtvfans.com/live/rx6/1544/da2e57cdc67f888c9fa2a77191b1a105/index.m3u8
이데일리TV,https://z02.ubtvfans.com/live/rx6/1554/21d7b3208f7392b1b1e4146f4fe3cb24/index.m3u8
EBS1,https://z02.ubtvfans.com/live/rx6/2439/b6a985fc54e1fa5129d73c31374746e6/index.m3u8
EBS2,https://z02.ubtvfans.com/live/rx6/3006/9e6e7fd8d7965fda01a923371c1441f5/index.m3u8
EBS KIDS,https://z02.ubtvfans.com/live/rx6/3007/024ca279704d26c4911d890bf1e4c287/index.m3u8
EBS PLUS1,https://z02.ubtvfans.com/live/rx6/3008/48ef33bf0d3170d8e148bd3bf270c8ac/index.m3u8
EBS PLUS2,https://z02.ubtvfans.com/live/rx6/3009/c8a9fe2a630d5cf87c471fca8d0fc4c9/index.m3u8
EBSe,https://z02.ubtvfans.com/live/rx6/3010/34ad6c4f9831b9e6912278a6226aa5a5/index.m3u8
美國頻道,#genre#
Sinovision,https://z02.ubtvfans.com/live/rx3/1101/be621502c23b0b5c0302a2f5e1233ccc/index.m3u8
TLC,https://z02.ubtvfans.com/live/rx3/1206/296aead782b0784427bcaa08367a05ef/index.m3u8
FOX,https://z02.ubtvfans.com/live/rx3/1218/474f36b8c7bfc435538b3fd5a80611c2/index.m3u8
FOX NOW,https://z02.ubtvfans.com/live/rx6/1506/cfc626264f38682597270cc7fc6b1c35/index.m3u8
CNN USA,https://z02.ubtvfans.com/live/rx3/1102/71291fe5a093ef71b4bb80f27a10ab42/index.m3u8
CNN,https://z02.ubtvfans.com/live/rx3/1507/0ce0a477c69bc94407002f9c1ad707da/index.m3u8
Msnbc,https://z02.ubtvfans.com/live/rx3/1541/7fa163e4ac7d32f013df11d17120a539/index.m3u8
MSNBC,https://z02.ubtvfans.com/live/rx3/1104/87964c069aeefbb10e56d81f7ec4a613/index.m3u8
Newsmax2,https://z02.ubtvfans.com/live/rx6/156/b217192271210ee2c709425b78bf06ac/index.m3u8
Yahoo Finance,https://z02.ubtvfans.com/live/rx6/2541/58efb09539281d33bbbfb87b50f8285d/index.m3u8
ABC News,https://z02.ubtvfans.com/live/rx6/1508/40b8e4b1c8ce649518578c86f7b790e0/index.m3u8
NBC,https://z02.ubtvfans.com/live/rx3/1217/e2b794e82d6edcdaea6cccf090351bcb/index.m3u8
NBC,https://z02.ubtvfans.com/live/rx3/1509/56b3a722617bc11e384eb7d8bf89bd0d/index.m3u8
Fox Business,https://z02.ubtvfans.com/live/rx3/1511/2f738fe19d976b91234028b3c4b6fd56/index.m3u8
Fox Business,https://z02.ubtvfans.com/live/rx3/1108/612fcfde7230d4cc3763e1069080b06c/index.m3u8
FOX Weather,https://z02.ubtvfans.com/live/rx6/2742/c302981d3fad43db2ba9313b473de2f4/index.m3u8
E!,https://z02.ubtvfans.com/live/rx3/1222/aaf614e97ddb63e36439bd8195e7e26f/index.m3u8
E,https://z02.ubtvfans.com/live/rx3/1536/543ce5d0cac372943572c1f783e7d480/index.m3u8
Hbo East,https://z02.ubtvfans.com/live/rx3/1513/b553a9c51e6773994e87df8261d424dd/index.m3u8
HBO Family,https://z02.ubtvfans.com/live/rx3/1113/3f35d526fe83d1dddcf0dd0109c037f4/index.m3u8
HBO Comedy,https://z02.ubtvfans.com/live/rx3/1109/a7ee4ad584c9dd93582010d589f29d17/index.m3u8
Hbo Family,https://z02.ubtvfans.com/live/rx3/1512/bab55237da5fa9a49669523e5f1f5ef3/index.m3u8
HBO Signature,https://z02.ubtvfans.com/live/rx3/1112/8bcf659207ab72c3bfab564b71fb04d6/index.m3u8
HBO 2 US,https://z02.ubtvfans.com/live/rx3/1111/e3d7e08d78ab650a8ac78da6bbdbcea9/index.m3u8
Hbo One,https://z02.ubtvfans.com/live/rx3/1514/bfc945fb3a8fd44aa4007cdc8c01eaee/index.m3u8
HBO 1 US,https://z02.ubtvfans.com/live/rx3/1110/efd6bef200c51e825bd421bbbe4085ad/index.m3u8
亞美卫视,https://z02.ubtvfans.com/live/rx3/8/8ed229cc95262c1c1b7c2fe89267f910/index.m3u8
Tennis chan,https://z02.ubtvfans.com/live/rx3/1519/6e76f06bb25deed49d124b64a0dee940/index.m3u8
law and crime,https://z02.ubtvfans.com/live/rx3/1540/c0a0e45e8426dadb0d57236cf7fb4387/index.m3u8
Goltv,https://z02.ubtvfans.com/live/rx3/1542/791c8f185811aa05f0947ae5d45a6eec/index.m3u8
TBS,https://z02.ubtvfans.com/live/rx3/1545/4a974af1f875ba585d54abec48b28984/index.m3u8
MTV,https://z02.ubtvfans.com/live/rx3/1546/117cc0ab1399a2e259ca99f2b92d751e/index.m3u8
FX,https://z02.ubtvfans.com/live/rx3/1551/d71455e5768399d85c9e3ac59256443b/index.m3u8
CNBC,https://z02.ubtvfans.com/live/rx3/1555/f5bc3f7b2b2c9a848d20a5b9bceddcd0/index.m3u8
CNBC,https://z02.ubtvfans.com/live/rx3/1106/509f91de6dd869be1a2a1d7964fea7ac/index.m3u8
CW,https://z02.ubtvfans.com/live/rx3/1557/b4fbe2c39d6ea01f72bdf65804010d4e/index.m3u8
CW,https://z02.ubtvfans.com/live/rx3/1220/a3711d8cc61bc7b91558346c2fe4c521/index.m3u8
Animal,https://z02.ubtvfans.com/live/rx3/1558/ba48e76a4097d7072b29ef0769a80b3f/index.m3u8
Animal Planet,https://z02.ubtvfans.com/live/rx3/1203/33d1306fcabb2d652981fccce7f85d77/index.m3u8
Freeform,https://z02.ubtvfans.com/live/rx3/1560/543a309a2326c7e07ca639bfe1c014ce/index.m3u8
Investigation Discovery,https://z02.ubtvfans.com/live/rx3/1564/d4a2cb0a6c5710200e5ebdd5f7cfa5cc/index.m3u8
Lifetime Movie Network,https://z02.ubtvfans.com/live/rx3/1565/4e862d5ae1450b232ee58feb76961292/index.m3u8
Showtime,https://z02.ubtvfans.com/live/rx3/1568/4649c6e38d91e8d97d8b2809b37f2891/index.m3u8
StarZ,https://z02.ubtvfans.com/live/rx3/1569/a43929d0298716a031c1d36f81139071/index.m3u8
USA Network,https://z02.ubtvfans.com/live/rx3/1571/a4d3f2979f02a98ad9b9afd9442aa4d9/index.m3u8
Right Now,https://z02.ubtvfans.com/live/rx6/144/3285172f6e8c7c79e730dac7af3ee9c7/index.m3u8
30A TV,https://z02.ubtvfans.com/live/rx3/1052/66876bae2ec59cbe45cffbfa9cb81b45/index.m3u8
Atlanta,https://z02.ubtvfans.com/live/rx3/1055/68e9a784c01e0ef53bbbcff73b430e81/index.m3u8
Panama City,https://z02.ubtvfans.com/live/rx3/1056/4a241756d0bc86ff5cc7dc710c24e0b9/index.m3u8
Pawleys Island,https://z02.ubtvfans.com/live/rx3/1057/b88ee7d4f9b2dfa1c977389136e59304/index.m3u8
HGTV,https://z02.ubtvfans.com/live/rx3/2311/72e3628071a1ae8c37350862b0f39336/index.m3u8
National Geographic,https://z02.ubtvfans.com/live/rx3/2312/a603a15093119ee950d1be46dbf3d2f1/index.m3u8
Nat Geo Wild,https://z02.ubtvfans.com/live/rx3/1521/e464f2b539300f62409aaf17807dd31c/index.m3u8
Nat Geo Wild,https://z02.ubtvfans.com/live/rx3/2313/dc4d880705e4db5b333c728c560bdd11/index.m3u8
Cinemax,https://z02.ubtvfans.com/live/rx3/2314/b08bf4f6f8bf5bdf15c2d9f61078146a/index.m3u8
IFC,https://z02.ubtvfans.com/live/rx3/1362/f7735ba9b896da1b73ffd3f71f87f41c/index.m3u8
ESPN NEWS,https://z02.ubtvfans.com/live/rx3/1363/919eb12b22e57fac1ab0422663de3ded/index.m3u8
CBS Sport,https://z02.ubtvfans.com/live/rx3/1364/58be65fd98ee8646883ef9daede8c351/index.m3u8
Fight Box,https://z02.ubtvfans.com/live/rx3/1365/3f4042b7ba79816dc900be17728fce06/index.m3u8
Outdoor,https://z02.ubtvfans.com/live/rx3/1368/689ba562d9cdb0ea436b45d70047a645/index.m3u8
SEC Network,https://z02.ubtvfans.com/live/rx3/1369/461747063ee48fce947c98a8b049085e/index.m3u8
PBS Kids,https://z02.ubtvfans.com/live/rx3/1370/d9670ed66e6d99619867a0036fad6e39/index.m3u8
WGN,https://z02.ubtvfans.com/live/rx3/1372/068ab17541c5e36c907513bde7959e42/index.m3u8
FX,https://z02.ubtvfans.com/live/rx3/1373/5fcfc63b37d8547b5c70b11b8f07ccf9/index.m3u8
Fuse,https://z02.ubtvfans.com/live/rx3/1376/b8e02acb82cdde6cd833e90c01b7edfb/index.m3u8
FX Movie,https://z02.ubtvfans.com/live/rx3/1380/8859a8ea8bd8877ac6b41c259281c757/index.m3u8
Comet,https://z02.ubtvfans.com/live/rx3/1381/916949eec546a308265e17db9a8d2264/index.m3u8
5 Star Max,https://z02.ubtvfans.com/live/rx3/1174/a9680f70e816ddfb5b763b54de04ea68/index.m3u8
Action Max,https://z02.ubtvfans.com/live/rx3/1175/8b27c0902fda6e1ff2f2ca6077e50b4e/index.m3u8
MoreMax,https://z02.ubtvfans.com/live/rx3/1176/1c6d72b168a7dc659aec46ced48d1fa8/index.m3u8
Hallmark Movie,https://z02.ubtvfans.com/live/rx3/1179/b34f1011fc3e13a7a3a35cd7f8b55574/index.m3u8
TCM,https://z02.ubtvfans.com/live/rx3/1180/99d4371654cef668910352444ab6aeb6/index.m3u8
Starz in Black,https://z02.ubtvfans.com/live/rx3/1181/0d51b6eefd15d1ba3e1479e438f26969/index.m3u8
ESPN 1,https://z02.ubtvfans.com/live/rx3/1182/984c3ecef3210c1a2b6dc3d0270b28c9/index.m3u8
ESPN 2,https://z02.ubtvfans.com/live/rx3/1183/d6ad5847e90fce45266b7f211b35ff37/index.m3u8
ESPN 2,https://z02.ubtvfans.com/live/rx3/2789/1935804dee7061e47eeeb005743f1eed/index.m3u8
NBA,https://z02.ubtvfans.com/live/rx3/2792/a45b6a248c85cb7a40047d98949197fd/index.m3u8
NBA TV US,https://z02.ubtvfans.com/live/rx3/1185/867e66c99dec577fd0ec2fc9bd610748/index.m3u8
Fox Sport 1,https://z02.ubtvfans.com/live/rx3/1186/302e1e2696167d721dbbcc25a83b96c8/index.m3u8
Fight network,https://z02.ubtvfans.com/live/rx3/1527/88c36fd9d3dcffb0628ef0b5b551c5d3/index.m3u8
Fox Sport 2,https://z02.ubtvfans.com/live/rx3/1187/ed3c0d073128e70635bb4b9ba5830e97/index.m3u8
NFL Network,https://z02.ubtvfans.com/live/rx3/1189/b50d0a887fedf6de9109c3b9bcc385d9/index.m3u8
Food network 美,https://z02.ubtvfans.com/live/rx3/1526/1c301859a671de95d113103695467255/index.m3u8
Cartoon Network US,https://z02.ubtvfans.com/live/rx3/1211/28866767ab5bb79ac1105c3918b957d2/index.m3u8
USA Network,https://z02.ubtvfans.com/live/rx3/1230/5356c1d4f2cbde9d7c158b2948e1052d/index.m3u8
Diy network,https://z02.ubtvfans.com/live/rx3/1528/88f786f1c7140d95c0e1c21122d0c813/index.m3u8
Golf,https://z02.ubtvfans.com/live/rx3/1190/5e5c6022b4e31599b5ca055ace634077/index.m3u8
WWE,https://z02.ubtvfans.com/live/rx3/1191/ba4c8fb5cc6cd69a3496bc3317edd557/index.m3u8
UFC PASS,https://z02.ubtvfans.com/live/rx3/1192/7b1dd998989c9d23bef768744a2bf6fb/index.m3u8
Bein Sports USA,https://z02.ubtvfans.com/live/rx3/1195/ab3dcefe39410b8196ea05703c3e58be/index.m3u8
ESPN U,https://z02.ubtvfans.com/live/rx3/1196/f9ddd771abfb1dcb846c024130816b45/index.m3u8
Discovery Channel,https://z02.ubtvfans.com/live/rx3/1198/827760256c87c111526f82946864c350/index.m3u8
National Geographic,https://z02.ubtvfans.com/live/rx3/1200/79d38cfcfc64b16fe5e19385b94694ee/index.m3u8
History,https://z02.ubtvfans.com/live/rx3/1204/8dbeb2b77caf7f96a141072f7507e5d2/index.m3u8
SMITHSONIAN,https://z02.ubtvfans.com/live/rx3/1205/b962df0263170c293bac19cadcd3388d/index.m3u8
Disney,https://z02.ubtvfans.com/live/rx3/1208/6db66813ac171f1c1f02c6c71d7e55b9/index.m3u8
Disney XD,https://z02.ubtvfans.com/live/rx3/1209/8bcd5d8f8e8839e42d58ccf787600338/index.m3u8
Disney Junior,https://z02.ubtvfans.com/live/rx3/1210/f58216dd55e6469ef0f91f20c245596f/index.m3u8
Nick Junior,https://z02.ubtvfans.com/live/rx3/1213/671518e7dece6b4f2fb959b3f35335f2/index.m3u8
Boomerang,https://z02.ubtvfans.com/live/rx3/1214/daaa9313f5db1c24a78505ae4dc9ac84/index.m3u8
Universal Kids,https://z02.ubtvfans.com/live/rx3/1215/434967b138bcea29085ae897edf9beb5/index.m3u8
KCBS（原CBS）,https://z02.ubtvfans.com/live/rx3/1219/d58a1e1943b3390d8f31077c78c8e7e4/index.m3u8
LifeTime US,https://z02.ubtvfans.com/live/rx3/1226/a98360bc8276ed5a26208eb9ad28ef0e/index.m3u8
Arts and Entertainment,https://z02.ubtvfans.com/live/rx3/1227/fabce4f165c2eacc6cb0ca309e422672/index.m3u8
Hallmark,https://z02.ubtvfans.com/live/rx3/1535/e95656690b01873e456d2a48fc8e9230/index.m3u8
WE TV,https://z02.ubtvfans.com/live/rx3/1229/8c01bbad0de4a9cfe6047b4129b2fc2a/index.m3u8
VH-1,https://z02.ubtvfans.com/live/rx3/1233/44c30bc56f282c4fdd1e524a8bf1f200/index.m3u8
OWN US,https://z02.ubtvfans.com/live/rx3/1235/b5dfd9cde3ac4ab4086f4868286a7bb0/index.m3u8
GSN,https://z02.ubtvfans.com/live/rx3/1236/9d81ca913b5ee34b1ec16eb8fafd4bb1/index.m3u8
TVG,https://z02.ubtvfans.com/live/rx3/1543/ac68bb750837cb84c24433b66b0bb5db/index.m3u8
Cooking Channel,https://z02.ubtvfans.com/live/rx3/1238/0d11c9b1fb295e52df6ae63bf2b2ce15/index.m3u8
Mlb net,https://z02.ubtvfans.com/live/rx3/1523/87bc702247b5420d9043411eb8378056/index.m3u8
FYI,https://z02.ubtvfans.com/live/rx3/1240/36932c5e9077764d39abd138e58a08e5/index.m3u8
BabyTV,https://z02.ubtvfans.com/live/rx3/1241/fbf1293eb2e91b7b314b997b21d8685a/index.m3u8
TVB1,https://z02.ubtvfans.com/live/rx3/1242/fb44abcbd725826c898827a13d54aae5/index.m3u8
TVB DRAMA,https://z02.ubtvfans.com/live/rx3/1243/5e98788089087fb462ba17e122fd194f/index.m3u8
ABC News,https://z02.ubtvfans.com/live/rx3/1516/185ae60d94e0e0a7f3c5112ee05adadb/index.m3u8
TVBJ1,https://z02.ubtvfans.com/live/rx3/1244/7833a84444269dd5dd0a7531ccef9d9c/index.m3u8
TVBE,https://z02.ubtvfans.com/live/rx3/1245/f5b6ce19b6aaa9c28323d9f2839a8985/index.m3u8
The Weather Nation,https://z02.ubtvfans.com/live/rx3/1105/30dedd5a19a01d0c4368e3ca7ef013eb/index.m3u8
Cinemax,https://z02.ubtvfans.com/live/rx3/1518/782d29517c7946020aa8d6052cee6357/index.m3u8
History,https://z02.ubtvfans.com/live/rx3/1530/708516ed35f109f60fb178dc0c2570b0/index.m3u8
Bloomberg,https://z02.ubtvfans.com/live/rx3/1107/30f860369332cd7e87b4ea254ffbd260/index.m3u8
Fox News,https://z02.ubtvfans.com/live/rx3/1510/13be6543db63763492804252f6c401ac/index.m3u8
Travel chan,https://z02.ubtvfans.com/live/rx3/1515/9fda5d202219d4ba50bd7cc570cb0707/index.m3u8
Discovery,https://z02.ubtvfans.com/live/rx3/1529/881b8da03aeb0aace98b994aaddffb02/index.m3u8
ShowTime 1,https://z02.ubtvfans.com/live/rx3/1114/e623df3ea6406d61b9eb015d1d8a486d/index.m3u8
NHL net,https://z02.ubtvfans.com/live/rx3/1534/2ab9bfaccbaf66c8ff88b0b9e0944268/index.m3u8
ShowTime 2,https://z02.ubtvfans.com/live/rx3/1115/d18d15c503b3cb1d740c8a8056300372/index.m3u8
ShowCase US,https://z02.ubtvfans.com/live/rx3/1116/64bc20318cdc5917cc0f1ff7a332644d/index.m3u8
Starz Comedy,https://z02.ubtvfans.com/live/rx3/1118/447a71029feb5c50e4638cff92627143/index.m3u8
HGTV,https://z02.ubtvfans.com/live/rx3/1538/ded5bfd722fc798d47ea4f2793c4b7bf/index.m3u8
Starz Edge,https://z02.ubtvfans.com/live/rx3/1119/e1d35f46d82afe6688b560a7289199ed/index.m3u8
Starz Kids Family,https://z02.ubtvfans.com/live/rx3/1120/03a6f7b8a8a5cefe610e804115f62c0d/index.m3u8
World Fishing net,https://z02.ubtvfans.com/live/rx3/1531/cdb6c8412e671fb5e5afdc0e319b2d6f/index.m3u8
Starz Encore,https://z02.ubtvfans.com/live/rx3/1121/0a8fa6bdfc3ebf3e119b72049ec47d70/index.m3u8
Starz Encore Westerns,https://z02.ubtvfans.com/live/rx3/1122/25d557b6b8139d36c925474798e3b9f3/index.m3u8
Bravo,https://z02.ubtvfans.com/live/rx3/1525/7eb9274e00d3c42c03ce6f22f5f74571/index.m3u8
Babytv,https://z02.ubtvfans.com/live/rx3/1522/9d198dc883553f6e24abc9bec6f499ac/index.m3u8
Nat Geo,https://z02.ubtvfans.com/live/rx3/1520/132c6df39a2be6b7a34c8f61b86c873c/index.m3u8
WFLD-DT Fox 32.1,https://z02.ubtvfans.com/live/rx3/2431/90b1b3bba75518bb4de8be6b4c90f626/index.m3u8
CBS2-WBBM-TV,https://z02.ubtvfans.com/live/rx3/2822/2ce8b030a6f32d7ca3030778cb28f318/index.m3u8
ken5,https://z02.ubtvfans.com/live/rx3/2429/ec85150b38396d3ad9b8a086d432c2ed/index.m3u8
VH1,https://z02.ubtvfans.com/live/rx3/1532/29e1b856f07b95e18bc79cce37548f64/index.m3u8
woai,https://z02.ubtvfans.com/live/rx3/2430/93178e8f0a20fe3f39b34a4e36868fc3/index.m3u8
TLC,https://z02.ubtvfans.com/live/rx3/1533/0d5bb456c3b4f599546db0c8a5f607d3/index.m3u8
TNT,https://z02.ubtvfans.com/live/rx3/1524/c4ac4270be08a04afaeb129bbf098a98/index.m3u8
ksat12,https://z02.ubtvfans.com/live/rx3/2428/e0902011d15c1642ee6d00f75ebfee8d/index.m3u8
National Geographic,https://z02.ubtvfans.com/live/rx6/294/7868630ad0bc70634068f8d708b87f21/index.m3u8
Syfy,https://z02.ubtvfans.com/live/rx3/1537/091885eb490ed1db9379931e26297e6b/index.m3u8
加拿大,#genre#
The Weather Network,https://z02.ubtvfans.com/live/rx3/1251/1f4185e77e8b5f5fa1b8d6b3d0078891/index.m3u8
CP 24 Canada,https://z02.ubtvfans.com/live/rx3/1247/1ee88c8bc1c3e39842c2a3ceaa160ded/index.m3u8
CBC,https://z02.ubtvfans.com/live/rx4/1252/3ddd565e46374991d0dd3581e090e175/index.m3u8
CTV,https://z02.ubtvfans.com/live/rx3/1253/0250d97a890ffad686a524f3be9cede4/index.m3u8
CHCH,https://z02.ubtvfans.com/live/rx3/1256/d8c895996a56cb852f50ae4cd4fe8f98/index.m3u8
CTV 2,https://z02.ubtvfans.com/live/rx3/1257/7cd75b2af7e124f3f10b72776491f6a4/index.m3u8
OMNI 1,https://z02.ubtvfans.com/live/rx4/1258/be9df7245ed38aa9dc460487162a1ffa/index.m3u8
OMNI 2,https://z02.ubtvfans.com/live/rx3/1259/35f103615bee5974cd9202f5e54f0196/index.m3u8
TVO,https://z02.ubtvfans.com/live/rx4/1260/f4a50dc97bb6161d3d0dc822fd6b41d2/index.m3u8
Discovery Canada,https://z02.ubtvfans.com/live/rx4/1261/f90c78efbdf871dce899cb1567145fc7/index.m3u8
TLC Canada,https://z02.ubtvfans.com/live/rx4/1262/925e258ef2859084e3c47c8a6e1cd111/index.m3u8
Love Nature,https://z02.ubtvfans.com/live/rx3/1263/2ee2a85a701bcd8faa3df3bf5d2180b8/index.m3u8
Food Network Canada,https://z02.ubtvfans.com/live/rx4/1265/e656e7b11f7a2e5c63b663cab6b144c1/index.m3u8
Cooking Channel Canada,https://z02.ubtvfans.com/live/rx3/1266/b9d5a360c02c7100d2e18db15fb48280/index.m3u8
CTV Comedy,https://z02.ubtvfans.com/live/rx3/1267/347206b61c65768e3ed6755015ab5a1e/index.m3u8
CTV Sci-Fi,https://z02.ubtvfans.com/live/rx4/1268/98fc64581bcb6041658ba1954f858c66/index.m3u8
