央视频道,#genre#
四川卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/33?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
青海卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/34?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
西藏卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/35?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
山东教育卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/36?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
广西卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/37?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
陕西卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/38?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
吉林卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/39?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
贵州卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/40?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
三沙卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/41?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
山东卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/sdws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
东方卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/dfws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
东方卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/dfws2?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
重庆卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/cqws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
吉林卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/jlws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
辽宁卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/lnws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
内蒙古卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/nmws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
宁夏卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/nxws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
甘肃卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/gsws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
陕西卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/sxws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
湖南卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/hubws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
江西卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/jxws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
广东卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/gdws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
广东卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/gdws2?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
大湾区卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/dwqws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
新疆卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/xjws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
内蒙古卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/10?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
西藏卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/xzws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
海南卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/mgak/45daae6748439234y24ghe432sa12g41.flv/hinws?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
澳亚卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/82?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
凤凰资讯,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/68?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
凤凰卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/69?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
星空卫视,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/71?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
凤凰电影,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/72?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
其他省份,#genre#
测试2222,http://118.114.168.146:8888/udp/239.93.0.169:5140
数字频道,#genre#
CHC影迷电影,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/chcgq?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CHC动作电影,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/chcdz?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CHC家庭影院,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/chcjt?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV第一剧场,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/dyjc?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CHC家庭影院,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/92?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CHC动作电影,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/93?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CHC影迷电影,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/llss/45daae6748439234y24ghe432sa12g41.flv/94?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV怀旧剧场,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/hjjc?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV风云剧场,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/fyjc?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV风云音乐,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/fyyy?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV风云足球,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/fyzq?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV央视文化精品,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/whjp?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV女性时尚,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/nxss?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV央视台球,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/ystq?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV中学生,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/zxs?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV发现之旅,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/fxzl?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV老故事,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/lgs?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV央视书画,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/sh?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV兵器科技,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/bqkj?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
CCTV高尔夫网球,https://cndd.baidu.cdn.v.ether-mine.com:8443/live/cqyx/45daae6748439234y24ghe432sa12g41.flv/gefwq?key=eyJ0b2tlbiI6IldhcVJGNlptV1U2UjB3N2FXYVNqOVgzc1doUXR4NGlFIiwidXNlciI6IjVmMTIxYmY5ODRhY2U0MWVmMzNjNmM0MDk1YzY3ZTcxIiwibWFjIjoiMmM6MGI6MDY6MTk6ZGM6ZjUiLCJhbmRyb2lkaWQiOiJkYzQ1MzhhNGY5ZmMzNTk1In0=
